oid,survey_id,measurement_id,mjd,ra,dec,band,band_name,psfFlux,psfFluxErr,scienceFlux,scienceFluxErr,visit,detector,timeProcessedMjdTai,timeWithdrawnMjdTai,adpctdif1,adpctdif2,chinr,clrcoeff,clrcounc,corrected,decnr,diffmaglim,distnr,dubious,e_mag,e_mag_corr,e_mag_corr_ext,exptime,field,isdiffpos,mag,mag_corr,magnr,magzpsci,magzpscirms,magzpsciunc,parent_candid,pid,procstatus,programid,ranr,rcid,rfid,scibckgnd,sciinpseeing,scisigpix,sharpnr,sigmagnr
313888627043074080,lsst,170054961785209032,61096.199605494934,151.17226882697986,2.7725190327306595,3,i,6073.1353,221.08159,15161.193,213.4033,2026022400710,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054961918902428,61096.200070543055,151.17226883656653,2.772519057615418,3,i,6038.3394,218.48004,14910.441,210.09756,2026022400711,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962173706920,61096.202399802736,151.1722688621082,2.772519044095411,1,g,1736.453,126.656525,8310.957,123.54465,2026022400713,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962308972705,61096.20286370095,151.17226883731448,2.772519108626738,1,g,1601.5919,125.56558,8094.04,122.57246,2026022400714,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962441093790,61096.20332983043,151.1722688348554,2.772519067324002,1,g,1582.9712,120.591255,7584.2524,117.778,2026022400715,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962593136754,61096.20379147207,151.17226883876512,2.7725190765188805,1,g,1851.127,126.21111,7758.588,123.9759,2026022400716,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962726830216,61096.204258667596,151.17226884540813,2.772519045146044,1,g,1785.7649,128.30945,8043.208,125.14444,2026022400717,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962841649624,61096.2047259933,151.17226884762206,2.772519035050031,1,g,1808.6302,119.14233,7812.787,116.6728,2026022400718,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054962991595532,61096.20518922874,151.17226884762206,2.772519035050031,1,g,1935.1804,129.31305,8195.231,127.243546,2026022400719,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054963110084955,61096.20565706593,151.1722688190501,2.7725191085548433,1,g,1732.2761,117.189316,7593.5747,115.35341,2026022400720,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054963244303196,61096.20612487248,151.17226880899733,2.7725191567684857,1,g,2069.025,116.98044,7726.764,115.24754,2026022400721,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054963663733358,61096.20752107461,151.17226880899733,2.7725191567684857,1,g,1793.297,140.80177,8612.663,137.77214,2026022400724,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054963785891880,61096.20806593661,151.17226880873915,2.7725191425393274,1,g,1681.857,113.33561,7058.777,111.13027,2026022400725,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054963935838478,61096.2085328626,151.1722688239803,2.7725191263557627,1,g,1800.7208,127.267334,7312.897,125.31366,2026022400726,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964069531718,61096.20900341174,151.1722688074263,2.77251914411154,1,g,1725.9161,121.919914,7278.154,120.174934,2026022400727,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964188020802,61096.2094687807,151.17226878849374,2.7725191464357004,1,g,1759.9482,111.686966,6879.6533,108.98533,2026022400728,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964321714269,61096.20993671028,151.17226879989937,2.7725191397733964,1,g,1939.3021,114.59123,7276.5146,112.228065,2026022400729,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964450689291,61096.2104025147,151.1722687673783,2.7725191841143086,1,g,1668.1697,113.92494,7009.3574,111.45277,2026022400730,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964605878372,61096.21086719592,151.17226879169831,2.772519179766386,1,g,1512.476,123.04574,7220.5674,120.01746,2026022400731,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964736426037,61096.21133153461,151.17226879169831,2.772519179766386,1,g,1701.7754,123.523735,7330.6763,121.38008,2026022400732,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054964854390876,61096.211799123135,151.17226882827595,2.7725191871417385,1,g,1496.387,112.15833,6710.3477,109.934425,2026022400733,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965006434458,61096.21226454733,151.1722688040679,2.772519223991628,1,g,1671.5468,116.22726,6854.1445,114.942566,2026022400734,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965122826432,61096.21273043649,151.172268785799,2.7725192004179524,1,g,1757.4492,109.14382,6642.2534,107.47207,2026022400735,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965257044438,61096.21319369022,151.17226879339796,2.7725192338844145,1,g,1740.0771,112.348495,6933.211,110.40669,2026022400736,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965408563901,61096.21365581294,151.17226879339796,2.7725192338844145,1,g,1481.9089,119.5769,6887.3486,118.24469,2026022400737,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965525479934,61096.21413016114,151.17226878875096,2.772519234843024,1,g,1873.5984,113.209816,7025.945,111.16837,2026022400738,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965676474828,61096.214594664125,151.17226880305208,2.7725192254901945,1,g,1786.3214,123.360916,7424.817,121.25895,2026022400739,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965814362461,61096.215109506855,151.17226882993594,2.7725193056654973,1,g,1716.754,123.08303,7265.729,121.115364,2026022400740,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054965949628446,61096.21557514032,151.17226882993594,2.7725193056654973,1,g,1467.4248,129.29448,7130.5522,126.4042,2026022400741,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054966216491254,61096.21784403897,151.1722688240772,2.772519268674767,4,z,5870.7783,370.9713,16968.258,359.21112,2026022400743,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054966347038954,61096.21831012104,151.172268765579,2.7725192686661244,4,z,5885.818,353.3713,15577.099,344.6142,2026022400744,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054966465003654,61096.21877667205,151.17226878334503,2.7725193016966583,4,z,6353.4814,356.33548,15987.894,348.40524,2026022400745,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054966749168386,61096.219707164586,151.17226878841774,2.772519297096506,4,z,6380.7354,358.29382,16443.549,348.06458,2026022400747,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054966867132847,61096.22017339264,151.17226883673263,2.7725193028417228,4,z,6896.7607,360.7693,16499.99,352.4121,2026022400748,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967135568180,61096.221105722536,151.1722688310667,2.772519282907067,4,z,5891.227,349.37366,15158.4795,342.0567,2026022400750,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967269786399,61096.22157286631,151.17226884229325,2.772519289689146,4,z,6641.1646,357.40875,16261.366,350.3656,2026022400751,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967417635214,61096.22203644326,151.17226883974783,2.7725192780802153,4,z,6028.5435,358.03787,15968.435,348.58014,2026022400752,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967534551046,61096.222503448414,151.17226883977517,2.7725192745820406,4,z,6039.456,344.15604,15224.562,336.92407,2026022400753,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967683973491,61096.22297164959,151.1722688374679,2.772519248443674,4,z,6012.376,342.17825,15067.095,333.28207,2026022400754,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967812423715,61096.22361183795,151.17226884913558,2.772519272005341,4,z,6602.804,386.36554,17549.955,376.61795,2026022400755,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054967962370293,61096.22408255737,151.17226886033967,2.772519256721146,4,z,6230.558,387.05756,17326.98,375.07745,2026022400756,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968096063548,61096.22454936262,151.17226887278974,2.7725192604812996,4,z,5395.2676,360.01706,15616.121,347.76205,2026022400757,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968214552628,61096.22501853051,151.1722688982395,2.7725192718213276,4,z,5760.9453,358.99866,15675.132,348.9234,2026022400758,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968348246080,61096.225483700924,151.1722688984863,2.772519249636069,4,z,5978.331,350.17175,15506.621,343.7163,2026022400759,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968477221097,61096.22595019463,151.17226891010102,2.772519273691219,4,z,6560.716,356.61517,16100.618,348.2674,2026022400760,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968632410209,61096.22641582776,151.17226891854176,2.7725192695135705,4,z,6397.9917,355.9796,16399.36,344.89374,2026022400761,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968762957863,61096.22688246795,151.17226892325846,2.7725192736542486,4,z,6405.2705,369.4271,16974.068,359.8758,2026022400762,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054968880922698,61096.22734966783,151.1722689698819,2.7725192735435,4,z,5335.1763,370.47012,15538.827,361.17972,2026022400763,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969032966272,61096.2278163914,151.17226892388797,2.772519254947559,4,z,6338.641,359.33212,16360.825,349.01126,2026022400764,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969149358259,61096.22828304482,151.17226894885866,2.7725192931213174,4,z,6026.181,349.34213,15317.579,343.3224,2026022400765,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969283576244,61096.22875087053,151.17226895960926,2.7725192648882007,4,z,6998.6143,360.29056,16592.115,352.8471,2026022400766,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969435095727,61096.22921741908,151.17226896951544,2.7725192814780293,4,z,6325.3296,377.99683,17253.412,367.56808,2026022400767,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969552011748,61096.22968516247,151.1722689573725,2.7725192669727092,4,z,6631.0356,377.77774,17227.5,368.3834,2026022400768,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969703006627,61096.230147865615,151.1722689642748,2.772519252998169,4,z,5783.0527,377.49103,16675.465,366.8871,2026022400769,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969825690121,61096.23070084871,151.17226895090909,2.772519254631707,4,z,6662.5034,398.5372,18022.307,389.87042,2026022400770,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054969975636821,61096.23116875348,151.1722689536764,2.772519270289304,4,z,5918.2485,395.67188,17543.357,384.51355,2026022400771,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970109329870,61096.231605078545,151.17226899271242,2.772519265376378,4,z,6158.688,384.93036,17365.31,374.09457,2026022400772,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970226770574,61096.233483242395,151.172268998459,2.7725192788916706,2,r,4685.846,158.73788,12628.701,155.1092,2026022400773,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970362036364,61096.23395103241,151.17226899666602,2.772519264958859,2,r,4816.875,159.10591,12706.126,155.01962,2026022400774,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970494157437,61096.23441988666,151.17226898876106,2.7725192433200685,2,r,4429.246,162.28915,12841.698,158.12083,2026022400775,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970646200405,61096.23488197522,151.17226899544576,2.7725192257375326,2,r,4404.6484,171.53366,13401.807,166.96509,2026022400776,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970779893879,61096.23535018552,151.17226900535206,2.7725192284301015,2,r,4558.343,171.35645,13149.246,166.48018,2026022400777,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054970894713275,61096.23581645146,151.17226900392382,2.7725192341234073,2,r,4140.2363,163.26598,12648.534,158.65068,2026022400778,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971163148600,61096.236749997406,151.17226902641582,2.772519251967748,2,r,4319.795,160.00453,12457.869,155.9237,2026022400780,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971297366841,61096.23721592466,151.17226897763086,2.7725192626843884,2,r,4566.298,164.4167,13069.042,159.66321,2026022400781,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971448885914,61096.23767949536,151.17226900229593,2.7725192633466493,2,r,4610.2793,185.35356,14183.615,180.35913,2026022400782,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971565802373,61096.23814692414,151.17226900229593,2.7725192633466493,2,r,-3179.2659,148.13577,4633.7397,143.37459,2026022400783,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971716796984,61096.238610585104,151.17226898812388,2.7725192548708923,2,r,4600.921,169.23277,12899.658,165.14076,2026022400784,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971850489862,61096.23914658364,151.17226900425862,2.7725192595848736,2,r,4844.4956,163.9591,12487.255,159.58707,2026022400785,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054971981037580,61096.239612498815,151.17226900613835,2.772519269486929,2,r,4704.378,169.1907,12693.092,165.65239,2026022400786,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972113682684,61096.24007967625,151.1722689992792,2.7725192572574713,2,r,4753.5654,164.48389,12267.715,160.21004,2026022400787,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972251570687,61096.2405466043,151.1722690166845,2.7725192754509584,2,r,4787.091,169.4461,13034.142,164.52032,2026022400788,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972366389394,61096.24101841966,151.17226901690236,2.7725192899251785,2,r,4657.281,171.86928,13980.007,167.42804,2026022400789,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972499034483,61096.24148778765,151.17226899106294,2.772519279398606,2,r,4844.855,174.14493,14335.143,168.4646,2026022400790,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972650029155,61096.241952290104,151.1722690329025,2.7725192891444883,2,r,5121.186,188.49512,15160.612,182.48283,2026022400791,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972768518690,61096.24241883446,151.17226902761914,2.7725192613542227,2,r,4603.3135,177.94942,14474.489,172.70212,2026022400792,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054972901163726,61096.242886240565,151.1722690153076,2.7725192735860005,2,r,4791.1787,171.38954,13983.578,166.7859,2026022400793,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973036429757,61096.24335339402,151.17226902411772,2.772519254320624,2,r,4734.137,178.78099,14771.971,173.4427,2026022400794,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973168025771,61096.24382213189,151.17226901704527,2.7725192668851357,2,r,4121.0933,168.40913,13216.292,163.03859,2026022400795,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973570154503,61096.24522115019,151.1722690455729,2.772519319317086,2,r,4276.0522,162.68517,12679.955,158.73805,2026022400798,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973700702302,61096.24568870339,151.1722690276588,2.7725193467371887,2,r,4759.039,172.04219,13833.5,166.99629,2026022400799,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973841735706,61096.24614097076,151.17226902904116,2.7725193215496167,2,r,4803.877,165.48024,13110.139,160.98128,2026022400800,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054973972283588,61096.24660959029,151.1722690199749,2.7725193293886683,2,r,4693.7363,168.89258,13234.353,164.03336,2026022400801,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054974269555210,61096.248946060485,151.17226905290917,2.772519305912769,3,i,6086.958,255.86223,17671.027,247.83344,2026022400803,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054974669586483,61096.25034538996,151.17226901982386,2.772519334695342,3,i,6248.219,245.84605,16519.582,237.4804,2026022400806,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054974801707028,61096.25081517147,151.1722690119267,2.7725193180841443,3,i,6147.551,241.00543,16091.867,233.2645,2026022400807,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054974920196779,61096.25128411781,151.17226902222345,2.772519331054744,3,i,6108.691,240.73393,16095.993,233.7005,2026022400808,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975070143139,61096.251749565956,151.17226902434714,2.772519328138713,3,i,6070.9683,243.35515,16024.714,236.05672,2026022400809,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975188631997,61096.252216849854,151.17226904183383,2.772519321589911,3,i,6347.9434,252.76042,17080.145,245.33728,2026022400810,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975319179283,61096.25268237113,151.17226904961194,2.772519317023162,3,i,6020.1733,248.596,16658.893,241.25449,2026022400811,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975468601351,61096.25314619129,151.172269015949,2.772519338971544,3,i,6210.2334,250.88837,16584.803,242.46425,2026022400812,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975587614789,61096.25361508614,151.1722690275719,2.7725193000939137,3,i,6140.5225,249.1629,16775.854,241.58986,2026022400813,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975737037466,61096.25408253727,151.17226902157012,2.772519321050317,3,i,5962.287,247.01532,15966.113,238.6505,2026022400814,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054975877022250,61096.254517580455,151.17226901399806,2.772519347258547,3,i,6037.423,255.85155,16846.766,248.33131,2026022400815,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976007570079,61096.254984178995,151.17226903268823,2.772519352603216,3,i,6362.5947,262.04044,16872.951,254.1057,2026022400816,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976139689990,61096.255451064106,151.17226905484756,2.772519331981422,3,i,6375.648,245.27626,16292.95,236.93576,2026022400817,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976274432079,61096.25591708426,151.17226903686506,2.7725193448622494,3,i,6292.538,249.13766,16523.3,241.74454,2026022400818,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976392396805,61096.25638397259,151.17226903686506,2.7725193448622494,3,i,4865.8667,243.69484,14276.412,237.12027,2026022400819,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976525566708,61096.25685301769,151.17226903829325,2.7725193027485155,3,i,6378.1387,245.57233,16674.703,238.78722,2026022400820,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976794525853,61096.257789240815,151.1722690556241,2.772519333298463,3,i,6079.766,235.37016,15337.713,228.95671,2026022400822,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054976925597704,61096.258257774694,151.1722690469197,2.772519322539438,3,i,6072.49,228.22241,14791.337,221.5978,2026022400823,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054977194558038,61096.25919599859,151.17226905088495,2.772519313058985,3,i,5873.4536,228.9575,14759.986,222.47165,2026022400825,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054977328251018,61096.25966308173,151.17226905396058,2.772519297244357,3,i,6213.0454,233.582,15385.04,226.85127,2026022400826,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054977596686526,61096.260600284804,151.1722690648644,2.7725192995655017,3,i,6323.119,240.62361,15987.855,234.36807,2026022400828,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054977726709922,61096.26106675602,151.17226905618134,2.772519306907236,3,i,6297.204,239.8821,15555.333,233.04596,2026022400829,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054977882423407,61096.26184887903,151.17226904888804,2.772519316421969,3,i,5934.0796,258.27576,17230.594,251.55974,2026022400830,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978028699684,61096.26231589459,151.1722690507686,2.772519301050182,3,i,5764.4062,271.56018,17546.316,263.77377,2026022400831,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978281406470,61096.26478554259,151.17226903587073,2.772519332212312,1,g,1701.8553,130.3093,8432.2,127.40408,2026022400833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978415100243,61096.26525520469,151.17226907779713,2.7725193141856557,1,g,1867.6287,135.38701,8817.359,131.95737,2026022400834,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978547221282,61096.26572284305,151.17226907779713,2.7725193141856557,1,g,1684.1365,140.54555,9478.033,137.60205,2026022400835,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978699264255,61096.266192437426,151.17226900443185,2.7725193488930695,1,g,1993.9448,141.05704,8879.546,138.5305,2026022400836,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978832957772,61096.266659577945,151.17226905188303,2.7725192968982966,1,g,1969.5385,141.22289,9049.347,138.87228,2026022400837,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054978947777193,61096.26712726117,151.1722690541779,2.7725193521810487,1,g,1908.9949,131.51591,8607.053,128.90924,2026022400838,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979097723041,61096.26759238845,151.17226903587073,2.772519332212312,1,g,1520.6575,142.59291,8295.426,138.83241,2026022400839,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979215687686,61096.268061242896,151.17226900824022,2.7725193952625227,1,g,1710.8096,132.0382,8355.93,128.78162,2026022400840,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979349905439,61096.26852725216,151.17226900824022,2.7725193952625227,1,g,1754.652,132.51083,8467.995,129.4339,2026022400841,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979501424742,61096.268994758175,151.17226895389794,2.7725194437782013,1,g,1817.9601,139.68977,8442.276,136.88841,2026022400842,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979618340926,61096.269464012075,151.17226896788898,2.7725193818669047,1,g,1758.7446,129.20757,8116.957,126.57225,2026022400843,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979769335825,61096.26993014777,151.17226893848562,2.772519409624405,1,g,2004.3931,140.85753,8761.186,138.51936,2026022400844,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054979908272381,61096.27037272681,151.17226893848562,2.772519409624405,1,g,1792.0326,142.8239,8521.864,140.86052,2026022400845,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054980038820303,61096.27084025917,151.17226892404634,2.7725194581325128,1,g,1758.2192,140.80667,8232.535,137.23929,2026022400846,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054980172513333,61096.27130936639,151.1722689313341,2.7725194643927358,1,g,1792.0317,141.13579,8674.653,138.26726,2026022400847,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313888627043074080,lsst,170054980305682933,61096.271776798494,151.17226890825128,2.772519498854851,1,g,1896.7083,144.31664,8564.731,140.87929,2026022400848,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
