mjd,flux_ztfg,flux_ztfi,flux_ztfr,flux_error_ztfg,flux_error_ztfi,flux_error_ztfr,type,obj_id,mjd_0,redshift,mag_ztfg,abs_mag_ztfg,mag_error_ztfg,mag_ztfr,abs_mag_ztfr,mag_error_ztfr,mag_ztfi,abs_mag_ztfi,mag_error_ztfi,t,rise,fade
59375.14926931361,104.56796184659956,,133.24398943761523,5.538793772191486,,24.37557404841258,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.851503392030857,4.288267860939271,0.0575096695293646,18.588380931606228,4.025145400514642,0.1986239181806796,,,,1.9147554138359295,n,y
59375.15527168168,104.2802417684652,,132.98289002100546,5.493630237127797,,24.375366087843354,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.854494926531885,4.291259395440299,0.057198114837967,18.59051058268519,4.027275051593609,0.199012199701967,,,,1.9207577819043808,n,y
59375.16127404975,103.99357388125614,,132.72230738922053,5.450517349403552,,24.37484068687656,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.857483741035168,4.294248209943582,0.0569056702259983,18.592640191673837,4.0294046605822516,0.1993986356893521,,,,1.926760149972832,n,y
59375.16727641782,103.70796664632238,,132.46224419630536,5.4095385305660235,,24.373998292917797,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.860469701658943,4.297234170567357,0.0566333717996764,18.594769728352382,4.031534197260797,0.1997832103925038,,,,1.9327625180412833,n,y
59375.173278785885,103.42342853344948,,132.20270306307265,5.370776977692802,,24.372839332733484,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.863452673166847,4.300217142075262,0.0563822636229523,18.596899162553793,4.033663631462208,0.2001659078307704,,,,1.9387648861097344,n,y
59375.17928115395,103.13996802092169,,131.94368657704788,5.334315305878955,,24.37136421239883,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.86643251896131,4.303196987869725,0.0561533939395191,18.599028464165865,4.03579293307428,0.2005467117920515,,,,1.9447672541781855,n,y
59375.18528352203,102.85759359558529,,131.68519729242144,5.30023516525119,,24.369573317254435,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.86940910107717,4.306173569985585,0.0559478110607129,18.60115760313334,4.037922072041756,0.200925605831731,,,,1.9507696222466369,n,y
59375.19128589009,102.57631375291128,,131.42723772999906,5.26861683505308,,24.36746701186598,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.872382280175444,4.309146749083858,0.0557665589406401,18.60328654946003,4.040051018368445,0.2013025732716392,,,,1.956771990315088,n,y
59375.19728825816,102.29613699705872,,131.16981037716067,5.239538798146048,,24.365045639990736,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.87535191553723,4.312116384445648,0.0556106724689479,18.605415273210888,4.042179742119302,0.2016775971990604,,,,1.962774358383539,n,y
59375.20329062623,102.0170718409388,,130.91291768781758,5.213077300036321,,24.36230952454889,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.878317865057863,4.315082333966281,0.0554811725205864,18.607543744514157,4.044308213422571,0.2020506604657854,,,,1.9687767264519904,n,y
59375.209292994296,101.7391268062791,,130.65656208237627,5.189305897279931,,24.359258967601072,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.881279985241164,4.318044454149579,0.0553790608107908,18.60967193356344,4.046436402471855,0.2024217456872075,,,,1.9747790945204415,n,y
59375.215295362366,101.46231042368744,,130.40074594770277,5.168295000868484,,24.355894250331204,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.88423813119394,4.321002600102354,0.0553053146126989,18.61179981061982,4.048564279528236,0.2027908352414666,,,,1.9807814625888929,n,y
59375.22129773044,101.18663123271686,,130.14547163709202,5.150111420786908,,24.352215633035268,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.887192156620657,4.323956625529071,0.055260881402668,18.613927346013963,4.050691814922377,0.2031579112686373,,,,1.986783830657344,n,y
59375.2273000985,100.9120977819304,,129.8907414702399,5.134817918481756,,24.348223355114673,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.89014191381835,4.326906382726769,0.0552466735057281,18.616054510148196,4.05281897905661,0.2035229556699568,,,,1.992786198725795,n,y
59375.23330246657,100.6387186289662,,129.6365577332171,5.122472774315526,,24.34391763507691,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.893087253671695,4.329851722580109,0.0552635628188673,18.61818127349861,4.054945742407025,0.2038859501071155,,,,1.9987885667942464,n,y
59375.23930483464,100.36650234060272,,129.38292267844818,5.11312937729498,,24.339298670540177,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.896028025648302,4.33279249455672,0.0553123756938545,18.620307606617168,4.057072075525582,0.2042468760015789,,,,2.0047909348626973,n,y
59375.245307202706,100.09545749282536,,129.129838524692,5.106835844300123,,24.334366638245047,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.898964077794297,4.335728546702711,0.055393888062409,18.62243348013376,4.059197949042176,0.2046057145339719,,,,2.0107933029311487,n,y
59375.251309570776,99.82559267089177,,128.87730745702692,5.103634675838943,,24.329121694070835,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.901895256730032,4.338659725638447,0.0555088208861005,18.624558864758303,4.061323333666721,0.2049624466435025,,,,2.0167956709996,n,y
59375.25731193885,99.55691514923694,,128.6253316268373,5.103555511657629,,24.32356397305809,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.904821422043405,4.341585890951819,0.0556577610273821,18.626683731282817,4.063448200191232,0.2053170530274419,,,,2.022798039068051,n,y
59375.26331430691,99.28942412441148,,128.37391315180523,5.106579349790376,,24.31769358943692,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.907742520478973,4.344506989387387,0.0558407718790916,18.628808050583483,4.065572519491898,0.2056695141406543,,,,2.0288004071365022,n,y
59375.26931667498,99.02311574130948,,128.1230541159027,5.112665088262499,,24.311510636659456,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.910658532014736,4.3474230009231505,0.0560576744891677,18.630931793622732,4.067696262531147,0.2060198101951681,,,,2.0348027752049536,n,y
59375.27531904305,98.75798614843016,,127.87275656939028,5.121765867703093,,24.305015187441533,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.913569436723225,4.350333905631636,0.0563082222687474,18.633054931451284,4.069819400359698,0.2063679211598253,,,,2.0408051432734045,n,y
59375.28132141112,98.4940315036192,,127.62302252881616,5.133829424318848,,24.29820729380527,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.91647521470975,4.353239683618163,0.0565921040081574,18.635177435210217,4.071941904118631,0.2067138267599463,,,,2.046807511341856,n,y
59375.28732377919,98.23124797404536,,127.37385397701912,5.148798452258893,,24.291086987131123,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.919375846113383,4.356140315021797,0.0569089470602791,18.637299276132993,4.074063745041407,0.2070575064770804,,,,2.052809879410307,n,y
59375.29332614726,97.96963173617736,,127.12525286313571,5.1666109989972835,,24.28365427821383,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.92227131110792,4.359035780016335,0.0572583209521391,18.639420425547524,4.076184894455938,0.2073989395487921,,,,2.058812247478758,n,y
59375.29932851532,97.7091789757608,,126.87722110260862,5.187200886621322,,24.275909157324428,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.92516158990284,4.361926058811257,0.0576397413528096,18.641540854878187,4.078305323786601,0.2077381049685098,,,,2.06481461554721,n,y
59375.30533088339,97.449885887796,,126.62976057719972,5.210498151798816,,24.267851594276777,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.928046662744286,4.364811131652701,0.0580526743227491,18.643660535647864,4.080425004556279,0.2080749814854167,,,,2.0708169836156607,n,y
59375.31133325146,97.19174867651564,,126.38287313500548,5.23642949727142,,24.259481538502513,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.93092650991601,4.367690978824424,0.0584965407688435,18.64577943947994,4.082543908388356,0.2084095476044226,,,,2.0768193516841116,n,y
59375.31733561953,96.93476355536248,,126.13656059047584,5.26491874795724,,24.25079891912771,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.933801111740365,4.37056558064878,0.0589707210303582,18.647897538100324,4.084662007008738,0.2087417815861578,,,,2.082821719752563,n,y
59375.3233379876,96.6789267469684,,125.89082472443565,5.295887305214223,,24.241803645058233,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.936670448579264,4.373434917487678,0.0594745595246313,18.65001480333945,4.086779272247863,0.2090716614470515,,,,2.0888240878210143,n,y
59375.32934035567,96.42423448313264,,125.64566728410912,5.3292545933425535,,24.23249560506923,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.939534500835148,4.376298969743562,0.0600073693857298,18.652131207134264,4.088895676042679,0.2093991649594546,,,,2.094826455889465,n,y
59375.33534272374,96.17068300480052,,125.40108998314848,5.364938493106589,,24.22287466789999,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.94239324895195,4.379157717860366,0.0605684370358021,18.65424672153021,4.091011190438625,0.2097242696518167,,,,2.1008288239579165,n,y
59375.3413450918,95.91826856204332,,125.15709450166408,5.4028557577514285,,24.212940682355004,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.945246673416083,4.382011142324497,0.0611570266354657,18.6563613186832,4.093125787591614,0.21004695280893,,,,2.106831192026368,n,y
59375.34734745987,95.6669874140364,,124.91368248625858,5.442922407790529,,24.202693477409543,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.9480947547574,4.3848592236658135,0.0617723843675713,18.65847497086157,4.095239439769983,0.2103671914722209,,,,2.1128335600948187,n,y
59375.35334982794,95.41683582904096,,124.67085555006352,5.4850541015878616,,24.192132862321884,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.95093747355015,4.387701942458566,0.0624137425162705,18.66058765044805,4.097352119356465,0.2106849624401122,,,,2.11883592816327,n,y
59375.35935219601,95.16781008438257,,124.42861527277896,5.529166479523867,,24.181258626749617,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.95377481041398,4.390539279322393,0.06308032331133,18.662699329941688,4.099463798850103,0.2110002422684322,,,,2.1248382962317214,n,y
59375.36535456408,94.91990646643198,,124.1869632007163,5.575175480228641,,24.170070540871944,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.956606746014867,4.393371214923281,0.063771342515015,18.6648099819598,4.101574450868213,0.2113130072708889,,,,2.1308406643001727,n,y
59375.37135693215,94.6731212705864,,123.94590084684492,5.622997628032501,,24.158568355517165,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.95943326106611,4.396197729974524,0.0644860127361274,18.666919579239863,4.103684048148278,0.2116232335196,,,,2.1368430323686236,n,y
59375.37735930021,94.4274508012495,,123.70542969083836,5.672550291357311,,24.146751802295856,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.962254336329295,4.399018805237709,0.0652235464621524,18.66902809464146,4.105792563549876,0.2119308968456932,,,,2.142845400437075,n,y
59375.38336166828,94.18289137181272,,123.46555117912844,5.723751912290876,,24.134620593738173,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.965069952615263,4.401834421523677,0.0659831588063526,18.67113550114815,4.107899970056565,0.2122359728399477,,,,2.1488477685055263,n,y
59375.38936403635,93.93943930463776,,123.22626672495764,5.776522207999148,,24.1221744234375,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.967880090785066,4.40464455969348,0.0667640699714545,18.673241771869357,4.110006240777771,0.2125384368535137,,,,2.154850136573977,n,y
59375.39536640442,93.6970909310375,,122.98757770843676,5.830782344999085,,24.10941296619896,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.970684731750943,4.407449200659361,0.0675655074359725,18.675346880042262,4.112111348950677,0.212838263998687,,,,2.1608525046424285,n,y
59375.40136877249,93.45584259125836,,122.74948547660502,5.886455087592217,,24.096335878192352,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.973483856477287,4.410248325385702,0.0683867078726586,18.677450799033657,4.114215267942072,0.2131354291497377,,,,2.16685487271088,n,y
59375.40737114056,93.215690634463,,122.51199134349248,5.943464921956726,,24.082942797110466,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.97627744598158,4.413041914889995,0.069226918811162,18.679553502341776,4.11631797125019,0.213429906943805,,,,2.1728572407793307,n,y
59375.41337350862,92.97663141871212,,122.27509659018575,6.001738157560233,,24.069233342333018,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.979065481335397,4.415829950243811,0.0700854000592459,18.681654963598163,4.1184194325065775,0.2137216717818564,,,,2.178859608847782,n,y
59375.41937587669,92.73866131094928,,122.03880246489572,6.061203007629912,,24.05520711509512,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.981847943665336,4.418612412573751,0.0709614248981582,18.683755156569475,4.12051962547789,0.2140106978297072,,,,2.1848619769162334,n,y
59375.42537824476,92.50177668698151,,121.80311018302834,6.121789650466561,,24.040863698659667,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.984624814153985,4.4213892830624,0.0718542810687504,18.685854055159304,4.122618524067718,0.2142969590190908,,,,2.1908643449846843,n,y
59375.43138061283,92.26597393146588,,121.56802092725876,6.183430273406324,,24.0262026584967,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.987396074040873,4.424160542949288,0.0727632715655445,18.687951633409966,4.124716102318381,0.2145804290488099,,,,2.1968667130531356,n,y
59375.4373829809,92.03124943789088,,121.33353584760684,6.24605910116856,,24.01122354246493,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.99016170462343,4.426926173531843,0.0736877152556144,18.6900478655043,4.126812334412715,0.2148610813859268,,,,2.202869081121587,n,y
59375.44338534897,91.79759960856236,,121.0996560615159,6.309612410316238,,23.995925881000403,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.992921687257933,4.429686156166348,0.0746269473394004,18.692142725767425,4.12890719467584,0.2151388892670371,,,,2.208871449190038,n,y
59375.44938771704,91.56502085458656,,120.8663826539342,6.374028531445764,,23.980309187308738,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.99567600336046,4.432440472268876,0.0755803196696951,18.694236188668512,4.1310006575769265,0.2154138256995946,,,,2.214873817258489,n,y
59375.4553900851,91.33350959585646,,120.63371667739874,6.439247840644338,,23.96437295756103,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,18.99842463440784,4.4351891033162545,0.076547200944475,18.696328228822495,4.133092697730913,0.2156858634632902,,,,2.2208761853269405,n,y
59375.46139245317,91.1030622610355,,120.4016591521208,6.5052127416589025,,23.948116671096944,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.001167561938573,4.437932030846987,0.0775269767885043,18.698418820991872,4.1351832899002865,0.2159549751115177,,,,2.226878553395391,n,y
59375.46739482125,90.87367528754346,,120.17021106607623,6.571867640102419,,23.93153979062843,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.003904767553813,4.440669236462227,0.0785190497375607,18.70050794008833,4.137272408996743,0.2162211329728629,,,,2.2328809214638428,n,y
59375.47339718931,90.6453451215427,,119.93937337509468,6.639158910920433,,23.91464176245247,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.006636232918257,4.443400701826672,0.0795228391382199,18.70259556117451,4.139360030082923,0.2164843091527024,,,,2.238883289532294,n,y
59375.47939955738,90.4180682179232,,119.70914700295484,6.707034860230986,,23.897422016664287,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.00936193976112,4.446126408669535,0.0805377809751101,18.70468165946568,4.1414461283740955,0.2167444755348227,,,,2.244885657600745,n,y
59375.48540192545,90.1918410402894,,119.4795328414789,6.77544568254439,,23.879879967376283,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.01208186987705,4.448846338785465,0.081563327636526,18.7067662103314,4.1435306792398165,0.2170016037831194,,,,2.2508880256691963,n,y
59375.49140429351,89.96666006094684,,119.25053175063194,6.844343414267389,,23.862015012942575,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.01479600512705,4.451560474035464,0.0825989476283083,18.708849189297183,4.145613658205598,0.2172556653433664,,,,2.2568903937376477,n,y
59375.49740666158,89.7425217608885,,119.0221445586216,6.9136818842934495,,23.843826536185137,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.01750432743941,4.454268796347826,0.0836441252448652,18.710930572046134,4.147695040954552,0.2175066314450269,,,,2.2628927618060986,n,y
59375.503409029654,89.5194226297833,,118.79437206200092,6.98341666239497,,23.825313904625865,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.020206818810628,4.456971287719043,0.0846983602053617,18.7130103344206,4.149774803329013,0.2177544731031416,,,,2.26889512987455,n,y
59375.50941139772,89.29735916596185,,118.5672150257734,7.053505006039978,,23.806476470721982,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.022903461306324,4.459667930214739,0.0857611672621497,18.71508845242375,4.151852921332164,0.2179991611202711,,,,2.2748974979430012,n,y
59375.51541376579,89.07632787640557,,118.34067418349989,7.123905806188773,,23.78731357210556,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.025594237062148,4.462358705970562,0.0868320757878317,18.717164902221207,4.153929371129621,0.2182406660885022,,,,2.280899866011452,n,y
59375.52141613386,88.85632527673484,,118.11475023740788,7.19457953253688,,23.767824531827543,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.02827912828469,4.465043597193105,0.0879106293464103,18.719239660142605,4.15600412905102,0.2184789583915215,,,,2.2869022340799035,n,y
59375.52741850192,88.63734789119633,,117.88944385850228,7.265488178616264,,23.748008658603716,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.030958117252393,4.467722586160807,0.0889963852534149,18.721312702683175,4.158077171591589,0.2187140082067324,,,,2.292904602148355,n,y
59375.53342086999,88.41939225265281,,117.66475568667902,7.33659520710432,,23.72786524706639,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.03363118631644,4.470395655224852,0.090088914129232,18.7233840065053,4.160148475413713,0.2189457855074504,,,,2.2989069702168057,n,y
59375.539423238064,88.20245490257236,,117.44068633084012,7.407865495634408,,23.70739357801956,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.036298317901633,4.473062786810047,0.0911877994492671,18.725453548440036,4.162218017348451,0.219174260065158,,,,2.304909338285257,n,y
59375.54542560613,87.98653239101665,,117.21723636901086,7.479265283353943,,23.686592918696427,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.03895949450733,4.475723963415746,0.0922926370940496,18.727521305488654,4.164285774397069,0.2193994014518093,,,,2.3109117063537084,n,y
59375.5514279742,87.77162127663216,,116.9944063484586,7.550762118437516,,23.665462523021304,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.041614698708273,4.478379167616687,0.0934030349019704,18.729587254824143,4.166351723732561,0.2196211790422014,,,,2.3169140744221592,n,y
59375.55743034227,87.55771812663845,,116.77219678581405,7.622324806714763,,23.644001631875092,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.044263913155497,4.481028382063911,0.0945186122268118,18.7316513737927,4.1684158427011155,0.2198395620164072,,,,2.3229164424906106,n,y
59375.56343271033,87.34481951682008,,116.55060816719404,7.693923361554902,,23.622209473363856,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.046907120577195,4.48367158948561,0.0956389995020354,18.73371363991519,4.170478108823609,0.2200545193622653,,,,2.328918810559062,n,y
59375.5694350784,87.13292203151676,,116.32964094832474,7.765528955104117,,23.60008526309137,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.049544303779584,4.486308772687998,0.0967638378132713,18.73577403088867,4.172538499797085,0.2202660198779379,,,,2.334921178627513,n,y
59375.575437446474,86.92202226361367,,116.10929555466984,7.837113870960468,,23.577628204432656,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.05217544564777,4.488939914556184,0.0978927784803261,18.737832524587752,4.174596993496166,0.2204740321745011,,,,2.340923546695964,n,y
59375.581439814545,86.71211681453435,,115.88957238155665,7.908651458341061,,23.554837488814865,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.054800529146583,4.491564998054997,0.0990254826496727,18.739889099066097,4.176653567974512,0.2206785246786398,,,,2.3469259147644155,n,y
59375.58744218261,86.50320229423018,,115.67047179430662,7.980116087776415,,23.53171229599657,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.057419537321454,4.494184006229872,0.1001616208981615,18.741943732557804,4.178708201466218,0.2208794656353521,,,,2.3529282828328664,n,y
59375.59344455068,86.29527532117459,,115.45199412836584,8.051483108361733,,23.508251794353807,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.060032453299243,4.496796922207658,0.1013008728486187,18.743996403478832,4.180760872387246,0.2210768231107509,,,,2.3589306509013177,n,y
59375.59944691875,86.08833252235347,,115.23413968943824,8.122728806567611,,23.48445514116684,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.062639260289075,4.499403729197489,0.1024429267976853,18.746047090428352,4.182811559336766,0.2212705649948982,,,,2.364933018969769,n,y
59375.60544928681,85.88237053325956,,115.01690875361882,8.193830366608715,,23.460321482910185,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.065239941583144,4.502004410491558,0.103587479356178,18.74809577219016,4.184860241098573,0.2214606590047056,,,,2.37093538703822,n,y
59375.61145165488,85.67738599788352,,114.80030156752971,8.26476583235644,,23.435849955547297,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.067834480557583,4.504598949466001,0.1047342351021191,18.750142427734005,4.186906896642419,0.2216470726869052,,,,2.3769377551066713,n,y
59375.617454022955,85.47337556870913,,114.58431834845756,8.335514070781914,,23.41103968482491,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.070422860673247,4.507187329581662,0.1058829062465611,18.752187036216935,4.1889515051253525,0.2218297734210495,,,,2.3829401231751226,n,y
59375.62345639102,85.27033590670544,,114.36895928449096,8.406054736887327,,23.38588978657243,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.073005065476508,4.5097695343849225,0.1070332123119904,18.754229576984635,4.190994045893049,0.2220087284225921,,,,2.3889424912435735,n,y
59375.62945875909,85.0682636813218,,114.15422453466051,8.476368240111666,,23.360399367003065,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.075581078600074,4.512345547508488,0.1081848798234245,18.75627002957272,4.193034498481133,0.222183904746014,,,,2.394944859312025,n,y
59375.63546112716,84.86715557048103,,113.94011422907948,8.5464357121607,,23.334567523017657,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.078150883763787,4.514915352672201,0.1093376420118672,18.758308373708044,4.195072842616458,0.2223552692880092,,,,2.400947227380476,n,y
59375.64146349522,84.66700826057526,,113.72662846908632,8.616238976225162,,23.308393342510403,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.080714464775383,4.5174789336837975,0.1104912385299418,18.760344589309984,4.197109058218398,0.2225227887907175,,,,2.406949595448927,n,y
59375.647465863294,84.46781844646037,,113.51376732738758,8.685760517546996,,23.28187590467784,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.083271805531275,4.52003627443969,0.1116454151794737,18.7623786564917,4.199143125400113,0.2226864298450239,,,,2.4129519635173784,n,y
59375.653468231365,84.26958283145134,,113.30153084820226,8.754983455288071,,23.25501428033001,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.08582289001733,4.522587358925744,0.1127999236507075,18.764410555561376,4.201175024469791,0.2228461588939089,,,,2.4189543315858297,n,y
59375.65947059943,84.07229812731751,,113.08991904740752,8.823891515654736,,23.227807532202828,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.08836770230961,4.525132171218026,0.1139545212728219,18.76644026702349,4.203204735931905,0.2230019422358435,,,,2.4249566996542806,n,y
59375.6654729675,83.87596105427966,,112.87893191268488,8.892469006235046,,23.200254715274408,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.090906226575132,4.527670695483547,0.1151089707754389,18.768467771580003,4.205232240488417,0.2231537460282547,,,,2.430959067722732,n,y
59375.67147533557,83.68056834100567,,112.66856940366787,8.960700791504092,,23.172354877081403,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.093438447072607,4.530202915981022,0.1162630400607995,18.77049305013159,4.207257519040006,0.2233015362910239,,,,2.4369614357911833,n,y
59375.67747770363,83.48611672460723,,112.45883145209062,9.028572269443098,,23.144107058039705,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.09596434815316,4.5327288170615745,0.1174165019861361,18.772516083778825,4.20928055268724,0.2234452789100604,,,,2.442963803859634,n,y
59375.683480071704,83.29260295063672,,112.2497179619368,9.09606934924016,,23.115510291764597,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.09848391426107,4.535248383169488,0.1185691341560512,18.774536853823363,4.211301322731778,0.2235849396409025,,,,2.4489661719280855,n,y
59375.689482439775,83.10002377308571,,112.04122880959032,9.163178430015272,,23.086563605395813,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.100997129934473,4.537761598842888,0.1197207187243734,18.77655534176911,4.213319810677525,0.223720484112399,,,,2.454968539996537,n,y
59375.69548480784,82.90837595438167,,111.83336384398557,9.229886380536424,,23.057266019921393,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.10350397980605,4.540268448714464,0.1208710422052688,18.778571529323376,4.21533599823179,0.2238518778304135,,,,2.4609709080649877,n,y
59375.70148717591,82.71765626538631,,111.62612288675984,9.296180519871562,,23.027616550505208,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.10600444860375,4.542768917512163,0.1220198952930846,18.780585398398003,4.217349867306417,0.223979086181596,,,,2.466973276133439,n,y
59375.70748954398,82.52786148539468,,111.41950573240558,9.362048598951512,,22.997614206816287,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.108498521151436,4.54526299005985,0.1231670726907866,18.782596931110504,4.219361400018919,0.2241020744372069,,,,2.4729756442018904,n,y
59375.71349191205,82.33898840213352,,111.21351214842323,9.427478782986295,,22.96725799335869,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.11098618236959,4.547750651278005,0.1243123729464243,18.784606109785173,4.221370578693588,0.2242208077569792,,,,2.4789780122703413,n,y
59375.719494280114,82.15103381176058,,111.00814187547552,9.49245963470734,,22.936546909804026,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.113467417275952,4.550231886184367,0.1254555982974307,18.786612916954176,4.223377385862591,0.22433525119304,,,,2.4849803803387926,n,y
59375.725496648185,81.96399451886413,,110.80339462754124,9.556980098391945,,22.90547995132469,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.115942210986184,4.552706679894598,0.1265965545223508,18.78861733535864,4.225381804267055,0.2244453696938738,,,,2.490982748407244,n,y
59375.731499016256,81.7778673364635,,110.5992700920702,9.621029484638036,,22.874056108929796,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.118410548714497,4.555175017622911,0.1277350507997326,18.790619347949733,4.227383816858147,0.2245511281083453,,,,2.4969851164756953,n,y
59375.73750138432,81.5926490860088,,110.39576793013931,9.684597455849008,,22.842274369800908,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.12087241577429,4.557636884682704,0.1288708995738048,18.792618937889703,4.229383406798121,0.224652491189752,,,,2.502987484544146,n,y
59375.74350375239,81.40833659738222,,110.1928877766072,9.747674012399402,,22.81013371763093,Cataclysmic,ZTF21abexegc,59373.23451389978,0.0,19.12332779757876,4.560092266487175,0.1300039164266906,18.794616088552964,4.231380557461378,0.2247494235999463,,,,2.5089898526125975,n,y
